filename,width,height,class,xmin,ymin,xmax,ymax
IMG-202hfghA0237_jpg.rf.95879edb125a5b6de8b3c2541fce3299.jpg,640,640,plant,79,0,577,640
IMG-202307cxccsaa11-WA0140_jpg.rf.94b3dfd54624165f6da3783e3757397a.jpg,640,640,plant,226,141,378,498
IMG-20230711-WA0040_jpg.rf.954f1216876e5cb55cf23c8b10030136.jpg,640,640,plant,210,170,328,403
IMG-20230711-WA0050-Copy_jpg.rf.953796d00dc39f4c598296d7fc162cd1.jpg,640,640,weed,278,272,328,443
IMG-202kuytfkgkhghigjA0207_jpg.rf.959acd3907cc74b8742a0986d1c54290.jpg,640,640,plant,343,12,449,90
IMG-202kuytfkgkhghigjA0207_jpg.rf.959acd3907cc74b8742a0986d1c54290.jpg,640,640,plant,145,75,504,531
IMG-2kdxcvhjk0111_jpg.rf.95a287ea908f2e26e97baf015106d339.jpg,640,640,weed,49,84,544,574
IMG-2023tfgh0238_jpg.rf.9575c083eb4f36f7b29b0a0c2cbb73de.jpg,640,640,plant,282,565,410,640
IMG-2023tfgh0238_jpg.rf.9575c083eb4f36f7b29b0a0c2cbb73de.jpg,640,640,plant,80,39,575,559
IMG-20230711-WA0257_jpg.rf.95c971f4619fd5193725f9f36e1104a0.jpg,640,640,plant,118,199,542,326
IMG-20230711-WA0300_jpg.rf.96359ce7c1e6e459b4a250d71935f9ff.jpg,640,640,plant,127,233,547,386
IMG-202jfg0238_jpg.rf.961491205b62c9a3e7e0648eab4e017a.jpg,640,640,plant,81,540,158,638
IMG-202jfg0238_jpg.rf.961491205b62c9a3e7e0648eab4e017a.jpg,640,640,plant,0,135,75,409
IMG-202jfg0238_jpg.rf.961491205b62c9a3e7e0648eab4e017a.jpg,640,640,plant,81,81,600,576
IMG-202ytfghtrfhgfghgui0209_jpg.rf.96266130c01cff898b88bca877468355.jpg,640,640,plant,160,153,514,456

IMG-2Zvb-nA0113_jpg.rf.9650f80c589fc98db3d15c560868c9de.jpg,640,640,weed,333,257,481,369
IMG-2Zvb-nA0113_jpg.rf.9650f80c589fc98db3d15c560868c9de.jpg,640,640,weed,87,91,427,580
IMG-20230711-WA0304_jpg.rf.96ef752dfba35dfa12fd01f559958613.jpg,640,640,plant,262,235,376,303
IMG-20sdfgdh246_jpg.rf.96c326cb4728cd64fb19922045911336.jpg,640,640,plant,147,88,519,562
IMG-20230711-WA0066-Copy_jpg.rf.96caa30f66b9466ae7fc1d7c37764f7f.jpg,640,640,plant,177,193,518,410
olkjhgfvgIMG-20230711-WA0021_jpg.rf.97014b9712fe41d399b5139f88d264fa.jpg,640,640,weed,140,111,585,465
20210907_153931_x264_mp4-875_jpg.rf.971a302984978d3ff648639bee346cfe.jpg,640,640,weed,344,489,440,640
20210907_153931_x264_mp4-875_jpg.rf.971a302984978d3ff648639bee346cfe.jpg,640,640,weed,198,68,418,278
20210907_153931_x264_mp4-875_jpg.rf.971a302984978d3ff648639bee346cfe.jpg,640,640,weed,107,222,411,503
IMGsdb-2023071sdf1-arsdfWA0041-Copy_jpg.rf.970508456abd69f2e0a6f38cf42746dc.jpg,640,640,plant,383,118,595,400
IMGsdb-2023071sdf1-arsdfWA0041-Copy_jpg.rf.970508456abd69f2e0a6f38cf42746dc.jpg,640,640,plant,84,227,280,584
20210907_153931_x264_mp4-1705_jpg.rf.9730f789f46178ce8466ac77eee8beb8.jpg,640,640,weed,74,229,237,310
20210907_153931_x264_mp4-1545_jpg.rf.9732740bcbdcb3a4ce2caca0126807f2.jpg,640,640,weed,0,0,640,640
IMG-20dr40_jpg.rf.9735881abb9a92a6c217aef02fe595b0.jpg,640,640,plant,3,0,328,305
IMG-20dr40_jpg.rf.9735881abb9a92a6c217aef02fe595b0.jpg,640,640,plant,115,317,542,621
20210907_153931_x264_mp4-184_jpg.rf.97a381e80d7fb7f8dd697bb4576745e9.jpg,640,640,weed,209,251,275,299
IMG-cxvcxv0154_jpg.rf.978a801a8086f642dae2d979a7b9b450.jpg,640,640,weed,365,418,406,449
IMG-cxvcxv0154_jpg.rf.978a801a8086f642dae2d979a7b9b450.jpg,640,640,weed,432,251,480,304
IMG-cxvcxv0154_jpg.rf.978a801a8086f642dae2d979a7b9b450.jpg,640,640,weed,400,431,497,503
IMG-cxvcxv0154_jpg.rf.978a801a8086f642dae2d979a7b9b450.jpg,640,640,weed,114,33,590,380
IMG-202307asdfghj11-WA0068-Copy_jpg.rf.975bfc7698030adf7cc3e6682c784188.jpg,640,640,plant,32,80,92,122
IMG-202307asdfghj11-WA0068-Copy_jpg.rf.975bfc7698030adf7cc3e6682c784188.jpg,640,640,plant,428,144,492,195
IMG-202307asdfghj11-WA0068-Copy_jpg.rf.975bfc7698030adf7cc3e6682c784188.jpg,640,640,plant,536,153,593,215
IMG-202307asdfghj11-WA0068-Copy_jpg.rf.975bfc7698030adf7cc3e6682c784188.jpg,640,640,plant,0,301,59,399
IMG-202307asdfghj11-WA0068-Copy_jpg.rf.975bfc7698030adf7cc3e6682c784188.jpg,640,640,plant,39,200,120,273
IMG-202307asdfghj11-WA0068-Copy_jpg.rf.975bfc7698030adf7cc3e6682c784188.jpg,640,640,plant,236,524,356,640
IMG-202307asdfghj11-WA0068-Copy_jpg.rf.975bfc7698030adf7cc3e6682c784188.jpg,640,640,plant,357,242,524,408
IMG-202307asdfghj11-WA0068-Copy_jpg.rf.975bfc7698030adf7cc3e6682c784188.jpg,640,640,plant,52,312,460,574
IMG-20230711-WA0241_jpg.rf.97aee6cf278a239137719509b29c8912.jpg,640,640,plant,94,112,573,419
IMG-20230ghgfmhjn-m711-WA0057-Copy_jpg.rf.97be7aeba744b4f06c7f932087d7c671.jpg,640,640,plant,132,101,484,518
IMG-20230711-WA0189_jpg.rf.97fe6ba3f418ea540dec2e90fb5f8854.jpg,640,640,plant,271,3,454,594
20210907_153931_x264_mp4-1111_jpg.rf.97c6ce4fc338da9cc7b9adea7c1a025d.jpg,640,640,weed,82,114,442,417
20210907_153931_x264_mp4-1111_jpg.rf.97c6ce4fc338da9cc7b9adea7c1a025d.jpg,640,640,weed,82,114,442,417
20210907_153931_x264_mp4-1503_jpg.rf.97e946456a9f9d5d80cb51c6c1c0a80b.jpg,640,640,weed,0,129,640,504
IMG-20230rtjyky711-WA0184_jpg.rf.98a917757b4f271e8b52ba1aea176a1e.jpg,640,640,plant,92,86,523,568
IMG-20kiuokkjokutfgA0075-Copy_jpg.rf.98494fcac7dad4a6bd0aba456f8cd368.jpg,640,640,plant,389,0,620,96
IMG-20kiuokkjokutfgA0075-Copy_jpg.rf.98494fcac7dad4a6bd0aba456f8cd368.jpg,640,640,plant,2,0,165,221
IMG-20kiuokkjokutfgA0075-Copy_jpg.rf.98494fcac7dad4a6bd0aba456f8cd368.jpg,640,640,plant,58,29,601,640
IMG-202307dfcsddsvdsv11-WA0123_jpg.rf.97fbe40b1de239c5af1edaa4225af489.jpg,640,640,weed,324,32,533,141
IMG-202307dfcsddsvdsv11-WA0123_jpg.rf.97fbe40b1de239c5af1edaa4225af489.jpg,640,640,weed,35,130,615,600
IMG-202307fghjkl-hj-ghj-093_jpg.rf.98f7106eb787ee23a65de6c4922f8006.jpg,640,640,weed,425,288,542,433
IMGdfghkhufghjko1-WA0130_jpg.rf.98fcfaae753d4f955bf6bb66be82e9f4.jpg,640,640,plant,187,247,220,291
IMGdfghkhufghjko1-WA0130_jpg.rf.98fcfaae753d4f955bf6bb66be82e9f4.jpg,640,640,plant,56,163,158,247
IMGdfghkhufghjko1-WA0130_jpg.rf.98fcfaae753d4f955bf6bb66be82e9f4.jpg,640,640,plant,45,240,171,405
IMGdfghkhufghjko1-WA0130_jpg.rf.98fcfaae753d4f955bf6bb66be82e9f4.jpg,640,640,plant,301,257,460,586
IMGdfghkhufghjko1-WA0130_jpg.rf.98fcfaae753d4f955bf6bb66be82e9f4.jpg,640,640,plant,166,65,609,320
IMG-20230711-WA0217_jpg.rf.9929e2fcb7a4bbc8cf75fd7239d16559.jpg,640,640,plant,81,123,600,381
IMG-20xzcdzWA0151_jpg.rf.98d8206cba512d029d0336f26e5f349f.jpg,640,640,weed,183,184,419,455
IMG-20230711-WA0051-Copy_jpg.rf.9933ab8e4c0852204fc04670fa55ba1a.jpg,640,640,plant,194,246,502,319
IMG-20230asdsdfgdxgbh1-WA0107_jpg.rf.99409ccacd17c4bde7357343967467af.jpg,640,640,plant,105,431,176,549
IMG-20230asdsdfgdxgbh1-WA0107_jpg.rf.99409ccacd17c4bde7357343967467af.jpg,640,640,plant,30,26,594,636
IMG-20230711-WA0165_jpg.rf.9942dacafc28fadc3d880ba7b6d7c168.jpg,640,640,weed,6,141,617,368
IMG-20230711jhgh-WA0lkjhg7_jpg.rf.994ad6c2598425110c3cd4b4c6b1ee15.jpg,640,640,weed,198,87,450,594
IMG-20230711jhgh-WA0lkjhg7_jpg.rf.994ad6c2598425110c3cd4b4c6b1ee15.jpg,640,640,plant,198,94,450,596
IMG-2023ssdfghkrj0234_jpg.rf.9972d7d4c814c38adc90d5b67b092e14.jpg,640,640,plant,75,0,548,638
20210907_153931_x264_mp4-47_jpg.rf.996f73b724956444fc8d6f359bab6f70.jpg,640,640,weed,225,97,415,262
IsdfbfdzaDxsacsMG-20230711-WA0104_jpg.rf.997d11f9819c4d5842f0f9af49521614.jpg,640,640,weed,160,104,355,483
IMG-20230711-WkhggkA0169_jpg.rf.9973ea801a328ff96e50f3aa2550609b.jpg,640,640,plant,253,238,488,371
IMG-20230711-WA0060-Copy_jpg.rf.997fd9fc09347dbf22a1eb19e05da159.jpg,640,640,plant,96,233,463,348
IMG-2023ckyflghjkdfgWA0064-Copy_jpg.rf.9a709179cee28c85f246598a95ffe8e8.jpg,640,640,plant,90,144,455,480
IMG-20230xscdcss1_jpg.rf.998d9a962c427c7bc88f06c610c2e521.jpg,640,640,plant,235,234,404,424
IMG-202307cxc2we11-WA0140_jpg.rf.99d9b48b2f534e0106d6ffc7bbc710fe.jpg,640,640,plant,139,226,498,379
IMG-20230711-WA0252_jpg.rf.9a86358c2c9762485294063a0edd2aaa.jpg,640,640,plant,137,258,438,402
IMG-20230711-WA0022_jpg.rf.9ab9c272fd324a32cceea60682fb59b7.jpg,640,640,plant,168,195,399,351
20210907_153931_x264_mp4-60_jpg.rf.9ab429ae57727e1546d4f207152168b7.jpg,640,640,weed,248,291,341,417
20210907_153931_x264_mp4-60_jpg.rf.9ab429ae57727e1546d4f207152168b7.jpg,640,640,weed,266,311,341,415
IMG-20230711-WA0166-Copy_jpg.rf.9b5e575e4c9a6abaa6007143d8b5d0bb.jpg,640,640,plant,100,241,572,433
IMG-20230trdfg0240_jpg.rf.9ab3d6045504abf6e6ec399c6a25a20b.jpg,640,640,plant,509,495,638,640
IMG-20230trdfg0240_jpg.rf.9ab3d6045504abf6e6ec399c6a25a20b.jpg,640,640,plant,4,335,329,640
IMG-20230trdfg0240_jpg.rf.9ab3d6045504abf6e6ec399c6a25a20b.jpg,640,640,plant,116,20,542,328
IMG-2023zcA0143_jpg.rf.9b62a8d13b006f7efa6c881a63a5e34b.jpg,640,640,plant,44,71,601,569
IMG-20230711-WA0260_jpg.rf.9b7789f4c01f32e067335849d610bb40.jpg,640,640,plant,150,233,408,397
IMG-20230711-WA0139-Copy_jpg.rf.9adba1eada5da921e45fd3f9776c5a07.jpg,640,640,plant,118,205,381,339
IMG-2023dadcac0144_jpg.rf.9bbe5c07a600485fc5e0e6d686b0c6d3.jpg,640,640,weed,96,217,555,472
IMG-2023dadcac0144_jpg.rf.9bbe5c07a600485fc5e0e6d686b0c6d3.jpg,640,640,weed,95,224,559,470
IMGdfgj11lyh-WA0145_jpg.rf.9bb65ac3bc47a63fd9decd7ef05917f9.jpg,640,640,weed,47,16,632,603
IMG-20230711-WbklA0082_jpg.rf.9bacddef222d83096d0f187b08bef284.jpg,640,640,weed,422,22,546,268
IMG-20230711-WbklA0082_jpg.rf.9bacddef222d83096d0f187b08bef284.jpg,640,640,weed,23,87,545,639
IMG-2fdhdaehdthWA0211_jpg.rf.9bbebb0e0042897933a6f07b6ab9cb87.jpg,640,640,plant,73,2,553,639
20210907_153931_x264_mp4-1763_jpg.rf.9c2448a5f361de9243d2fa3aaeba33a1.jpg,640,640,weed,272,303,348,409
IMG-20230711sghgtjkgWfdghkA0131_jpg.rf.9c344758d557aca1e7d888f90f85339d.jpg,640,640,weed,263,180,283,191
IMG-20230711sghgtjkgWfdghkA0131_jpg.rf.9c344758d557aca1e7d888f90f85339d.jpg,640,640,weed,29,352,144,409
IMG-20230711sghgtjkgWfdghkA0131_jpg.rf.9c344758d557aca1e7d888f90f85339d.jpg,640,640,weed,346,132,501,231
IMG-20230711sghgtjkgWfdghkA0131_jpg.rf.9c344758d557aca1e7d888f90f85339d.jpg,640,640,weed,56,60,275,231
IMG-20230711sghgtjkgWfdghkA0131_jpg.rf.9c344758d557aca1e7d888f90f85339d.jpg,640,640,weed,2,246,604,639
IMG-20230711sghgtjkgWfdghkA0131_jpg.rf.9c344758d557aca1e7d888f90f85339d.jpg,640,640,weed,230,267,305,299
IMG-20230711sghgtjkgWfdghkA0131_jpg.rf.9c344758d557aca1e7d888f90f85339d.jpg,640,640,weed,272,287,325,311
IMG-20230711sghgtjkgWfdghkA0131_jpg.rf.9c344758d557aca1e7d888f90f85339d.jpg,640,640,weed,17,60,605,639
jgjgIMG-20230711-WA0018_jpg.rf.9c1ec2559e042b182194d767d0a48493.jpg,640,640,plant,43,4,640,590
IMG-20230711-WA0102_jpg.rf.9c36be299597ff464c65881be23d6bab.jpg,640,640,plant,71,202,492,369
IMG-202zdsfhjrjdhfjk275_jpg.rf.9c5cd95aac69b5afc61e264f9bb8c3a5.jpg,640,640,plant,0,0,571,637
IMG-20230711klkl-WA0vbfg050-Copy-2-_jpg.rf.9c3b9610e6bb040bceb4eaac9d6dbe1a.jpg,640,640,plant,263,395,458,589
IMG-20230711klkl-WA0vbfg050-Copy-2-_jpg.rf.9c3b9610e6bb040bceb4eaac9d6dbe1a.jpg,640,640,plant,362,64,597,301
IMG-20230711klkl-WA0vbfg050-Copy-2-_jpg.rf.9c3b9610e6bb040bceb4eaac9d6dbe1a.jpg,640,640,plant,52,135,436,599
IMG-2023ckyflghjk0711-WA0064-Copy_jpg.rf.9c558e463a4eac9df53f5f13cca1fc40.jpg,640,640,plant,186,144,553,480
IMG-20230ytredfg61_jpg.rf.9c651c800ae6d7e5243a8163827bdb9e.jpg,640,640,plant,154,3,448,627
IMG-20230711-WA0142-Copy_jpg.rf.9cec1f9ba0cc9fb93f8059bab0f401b9.jpg,640,640,plant,264,137,369,443
IMG-20230uytrfghjk0204_jpg.rf.9c827b03833a1140bc31007f28de1510.jpg,640,640,plant,74,250,154,309
IMG-20230uytrfghjk0204_jpg.rf.9c827b03833a1140bc31007f28de1510.jpg,640,640,plant,156,128,544,474
IMgdhtfkasedrfgygG-20230711-WA0030-Copy_jpg.rf.9d00ae086ee8dcce447fa598ffeae92d.jpg,640,640,plant,3,99,636,619
IMG-202frty0246-1-_jpg.rf.9c70fd2e3537193347939d0281205227.jpg,640,640,plant,141,102,443,508
IMG-202307dfcsddsvdsv11-WA0123_jpg.rf.9d0e57b3a6b7a05e3bf717cc8f3225ee.jpg,640,640,weed,107,32,316,141
IMG-202307dfcsddsvdsv11-WA0123_jpg.rf.9d0e57b3a6b7a05e3bf717cc8f3225ee.jpg,640,640,weed,25,130,605,600
IMG-20230711-WA0210_jpg.rf.9d0a36875ba73c7590ef7f012dfee4bd.jpg,640,640,plant,3,202,416,420
IMG-20fdsfd23x-x-cbfvA0154_jpg.rf.9d448666b7823bc50cc80d2561285861.jpg,640,640,weed,133,278,192,327
IMG-20fdsfd23x-x-cbfvA0154_jpg.rf.9d448666b7823bc50cc80d2561285861.jpg,640,640,weed,181,182,473,378
IMG-20230711-WA0269_jpg.rf.9d582b37ba763472cf583c195969acde.jpg,640,640,plant,90,228,513,425
IMG-zccdvdZXzXzxzx711-zzzzzWA0138_jpg.rf.9d7156b0a2fc1b979278659b7246f4d3.jpg,640,640,plant,107,79,640,519
IMG-20230711-WA0036-Copy_jpg.rf.9d97f4e8346c8e91cf4f02074cd9d3f5.jpg,640,640,plant,338,110,478,190
IMG-20230711-WA0036-Copy_jpg.rf.9d97f4e8346c8e91cf4f02074cd9d3f5.jpg,640,640,plant,202,416,298,485
IMG-20230711-WA0036-Copy_jpg.rf.9d97f4e8346c8e91cf4f02074cd9d3f5.jpg,640,640,plant,423,235,582,329
IMG-20230711-WA0036-Copy_jpg.rf.9d97f4e8346c8e91cf4f02074cd9d3f5.jpg,640,640,plant,19,141,482,446
IMG-20230711-WA0123_jpg.rf.9d925ff90716f2f883947a0b39f49f03.jpg,640,640,plant,263,172,420,438
20210907_153931_x264_mp4-210_jpg.rf.9da88fec87ab962686c3b8f7e421d768.jpg,640,640,weed,157,502,228,583
20210907_153931_x264_mp4-210_jpg.rf.9da88fec87ab962686c3b8f7e421d768.jpg,640,640,weed,133,112,448,460
IMG-20230711-WffsgsdfsdA0225_jpg.rf.9de01b6588cf7fed2a1b12c23a16a94c.jpg,640,640,plant,125,67,494,575
IMG-20230711-WA0168_jpg.rf.9df1101ed3de0b68d90dfddd98bb56a0.jpg,640,640,plant,121,275,448,414

IMG-20kkhlihkuhA0kjlij051-Copy_jpg.rf.9e0462f6162ef1b6c7aa083584ceb097.jpg,640,640,plant,30,0,544,601
IMG-20230711-WA0097-Copy_jpg.rf.9e5d8015595f47f323a4f0cc8b7b26a1.jpg,640,640,plant,220,36,392,557
IMG-ukugghjytrdfghjkl-WA0098_jpg.rf.9e5059fef5fd6970cb348f9b70992741.jpg,640,640,weed,64,39,621,606
IMG-2023071asdfwertghg1-WwertgA0069-Copy_jpg.rf.9e79f4ba4047a6493b4d6be68037eae1.jpg,640,640,plant,10,142,603,536
IMG-2sddvbfg02307sedg7_jpg.rf.9eb7b5a9163063d4051e20d98fc559eb.jpg,640,640,plant,90,56,511,506
ghjkIMG-20230711-WA0004_jpg.rf.9e5f2cd5d840189b30a62a7c3468d981.jpg,640,640,plant,38,80,588,542
IMG-20230711-WdyrjtkAsegrdhtfjgthj0181_jpg.rf.9ebb50c445d7ad8459af5bbc8f5b45bb.jpg,640,640,plant,38,111,234,361
IMG-20230711-WdyrjtkAsegrdhtfjgthj0181_jpg.rf.9ebb50c445d7ad8459af5bbc8f5b45bb.jpg,640,640,plant,396,111,631,549
IMG-202xcdxzxvdvsfghA0139_jpg.rf.9ee64c24ef221b97e65104989a4aa083.jpg,640,640,plant,122,195,495,505
IMG-202xcdxzxvxsxssdvsfghA0139_jpg.rf.9f0148ab2920113ad2de7683e5aa9bcb.jpg,640,640,plant,134,123,448,495
IMG-2023ertytujWA0059-Copy_jpg.rf.9f404e8a2cf1cb8eb4208980d1bd6255.jpg,640,640,plant,83,86,423,425
20210907_153931_x264_mp4-866_jpg.rf.9f3396d483a84f46934be2beee34ebbc.jpg,640,640,weed,535,280,606,354
20210907_153931_x264_mp4-866_jpg.rf.9f3396d483a84f46934be2beee34ebbc.jpg,640,640,weed,118,182,543,544
IMG3456tfgy75ty-WA0044-Copy_jpg.rf.9ed28bff96a2e1656ab94cd0689192e2.jpg,640,640,plant,160,170,468,457
IMG-202dfgshfjk275_jpg.rf.9f26bc778be8863ae7d09a5a0cf711c8.jpg,640,640,plant,301,578,373,638
IMG-202dfgshfjk275_jpg.rf.9f26bc778be8863ae7d09a5a0cf711c8.jpg,640,640,plant,58,0,640,638
IMG-20230711-WA0204_jpg.rf.9f419ea7f123786c5ac3c1356d9c7f62.jpg,640,640,plant,90,235,157,260
IMG-20230711-WA0204_jpg.rf.9f419ea7f123786c5ac3c1356d9c7f62.jpg,640,640,plant,160,176,544,341
IMG-20230711-WA0091_jpg.rf.9f6290b3adfd2df6f6fbc79cc80871c3.jpg,640,640,plant,68,216,494,427
IMG-20juytrfgh230711-WA0108_jpg.rf.9f944195b3af3394c641bfacde020c22.jpg,640,640,plant,310,78,369,191
IMG-20juytrfgh230711-WA0108_jpg.rf.9f944195b3af3394c641bfacde020c22.jpg,640,640,plant,122,109,464,600
IMG-20230711-WA0205_jpg.rf.9f9bf91638e3892bda3e7db8e01919f3.jpg,640,640,plant,196,48,353,525
IMG-20230scxzdzddvvfzv711-WA0177_jpg.rf.9f44414706f846fe8d745aeb35ff161d.jpg,640,640,plant,49,359,184,420
IMG-20230scxzdzddvvfzv711-WA0177_jpg.rf.9f44414706f846fe8d745aeb35ff161d.jpg,640,640,plant,6,139,184,267
IMG-20230scxzdzddvvfzv711-WA0177_jpg.rf.9f44414706f846fe8d745aeb35ff161d.jpg,640,640,plant,35,24,605,601

IMG-202dafsdgfgh30711-WA0032-Copy_jpg.rf.9ffcf0151c199c3d7f577b2be4729684.jpg,640,640,plant,63,109,637,531
IMG-2023cbcfghbdfghfhghfxb-WA0179_jpg.rf.9fa685f9a8a322238c5662dc27ac1afe.jpg,640,640,plant,130,96,451,492
IMG-202307187654erty1-WA0034-Copy_jpg.rf.9fc54b09e004e6bb4a90bf56a7dcda7e.jpg,640,640,plant,90,12,521,588
IMG-202xdsfdgbdfgfgfh6_jpg.rf.a01a2eeaf14b445deda9743c9cd2bb89.jpg,640,640,plant,89,125,525,624
IMG-20230711-WA0118_jpg.rf.a01e32087c9255e77ddd961260418416.jpg,640,640,plant,191,229,309,296
IMG-20230711-WA0118_jpg.rf.a01e32087c9255e77ddd961260418416.jpg,640,640,plant,317,159,640,313
IMG-202ytreddchjWA0119_jpg.rf.a0514f67de48b2de616d448dc1286047.jpg,640,640,weed,495,377,572,446
IMG-202ytreddchjWA0119_jpg.rf.a0514f67de48b2de616d448dc1286047.jpg,640,640,weed,151,171,477,443
IMG-202307sedrj0234_jpg.rf.a0410b53c92f3c9a362b597008d812f8.jpg,640,640,plant,76,0,548,638
IMG-20230711-WA0220_jpg.rf.a039998bf3bec955f42aa80085b1eeeb.jpg,640,640,plant,246,156,467,513
IMG3456tfgy75ty-WA0044-Copy_jpg.rf.a03ed7d4367843fc4d8882c8ed505ee9.jpg,640,640,plant,183,173,470,480
20210907_153931_x264_mp4-662_jpg.rf.a09303426733289aaf2b861e3c878a46.jpg,640,640,weed,229,97,345,235
IMG-2fsdghjfjkg0230711-WAesgrhtjtgjy0185_jpg.rf.a0787e6c5691b44ad246802ab16fdb36.jpg,640,640,plant,75,148,510,496
IMG-2023ertrtytkuA0059-Copy_jpg.rf.a060078753e556e1ce5ddfb7879d1cf4.jpg,640,640,plant,218,86,556,424
20210907_153931_x264_mp4-800_jpg.rf.a0b99ea44debad43875304ff66f4e602.jpg,640,640,weed,511,175,605,281
20210907_153931_x264_mp4-800_jpg.rf.a0b99ea44debad43875304ff66f4e602.jpg,640,640,weed,0,271,52,416
20210907_153931_x264_mp4-800_jpg.rf.a0b99ea44debad43875304ff66f4e602.jpg,640,640,weed,148,425,232,511
20210907_153931_x264_mp4-800_jpg.rf.a0b99ea44debad43875304ff66f4e602.jpg,640,640,weed,74,195,280,320
20210907_153931_x264_mp4-800_jpg.rf.a0b99ea44debad43875304ff66f4e602.jpg,640,640,weed,165,189,585,640

Isdfbfwf-20230711-WA0104_jpg.rf.a0fdbdbae4040190d6d40c5dc318918e.jpg,640,640,weed,78,136,186,266
Isdfbfwf-20230711-WA0104_jpg.rf.a0fdbdbae4040190d6d40c5dc318918e.jpg,640,640,weed,144,44,614,589
IMG-2023dffgh07sdfghj11-WA0081_jpg.rf.a099a11b76ab0946a1fc5d9a4049b1b9.jpg,640,640,weed,541,580,640,640
IMG-2023dffgh07sdfghj11-WA0081_jpg.rf.a099a11b76ab0946a1fc5d9a4049b1b9.jpg,640,640,weed,102,173,210,293
IMG-2023dffgh07sdfghj11-WA0081_jpg.rf.a099a11b76ab0946a1fc5d9a4049b1b9.jpg,640,640,weed,238,204,525,507
IMG-2023dffgh07sdfghj11-WA0081_jpg.rf.a099a11b76ab0946a1fc5d9a4049b1b9.jpg,640,640,weed,541,580,640,640
IMG-2023dffgh07sdfghj11-WA0081_jpg.rf.a099a11b76ab0946a1fc5d9a4049b1b9.jpg,640,640,weed,102,175,210,291
IMG-2023dffgh07sdfghj11-WA0081_jpg.rf.a099a11b76ab0946a1fc5d9a4049b1b9.jpg,640,640,weed,238,351,367,509
IMG-2023dffgh07sdfghj11-WA0081_jpg.rf.a099a11b76ab0946a1fc5d9a4049b1b9.jpg,640,640,weed,253,202,527,385
IMG-202sdfghgfghdgA0212_jpg.rf.a16aee6a975e117a621cd372adc498a2.jpg,640,640,plant,41,55,480,638
IMG-20230scxzdzdzv711-WA0177_jpg.rf.a15de4e8aceb2de54cc352d5c743af8e.jpg,640,640,plant,165,33,603,605
ghjklkjnIMG-20230711-WA0007-Copy_jpg.rf.a1304c5974ec2125169cee83af341256.jpg,640,640,plant,81,178,558,438
20210907_153931_x264_mp4-1229_jpg.rf.a10e409969f443911ae0ff0853e89b0c.jpg,640,640,weed,55,80,375,442
IMG-20230711-WA0246-1-_jpg.rf.a155c937050898b878189b69335fc44f.jpg,640,640,plant,135,200,444,367
IMG-zxcvvcx2023071zxvbvxcWA0113_jpg.rf.a1a6908ad7a1ec59415e338e8f5f06dd.jpg,640,640,weed,240,169,359,339
IMG-20230711-WA0157_jpg.rf.a1e8d68dd920aec00f140be26416a281.jpg,640,640,plant,65,241,572,445
IMG-20230711-WA0256_jpg.rf.a1d66be4eae23a494e8090fe37a26ae2.jpg,640,640,plant,174,180,379,542
IMG-20230711-WA0048_jpg.rf.a1b9ae733ac074d083a2f37cf5dea689.jpg,640,640,plant,310,118,385,392
IMG-20230711-WA0100-Copy_jpg.rf.a236168a64a192a9adfae7754353ee4c.jpg,640,640,plant,91,166,639,456
20210907_153931_x264_mp4-638_jpg.rf.a256908002431e3f49010342e9499969.jpg,640,640,weed,66,442,160,530
20210907_153931_x264_mp4-638_jpg.rf.a256908002431e3f49010342e9499969.jpg,640,640,weed,4,269,128,383
20210907_153931_x264_mp4-638_jpg.rf.a256908002431e3f49010342e9499969.jpg,640,640,weed,302,357,442,505
IMG-2023wsedrftghj0711-WA0028_jpg.rf.a34cdddaccb0f0a05739f0f0f88ca874.jpg,640,640,weed,440,566,521,631
IMG-2023wsedrftghj0711-WA0028_jpg.rf.a34cdddaccb0f0a05739f0f0f88ca874.jpg,640,640,weed,485,499,582,581
IMG-2023wsedrftghj0711-WA0028_jpg.rf.a34cdddaccb0f0a05739f0f0f88ca874.jpg,640,640,weed,310,545,453,640
IMG-2023wsedrftghj0711-WA0028_jpg.rf.a34cdddaccb0f0a05739f0f0f88ca874.jpg,640,640,weed,181,191,462,451
IMG-20230711-WA0021_jpg.rf.a2b49b28cd7f67060fcac860ed38626c.jpg,640,640,plant,124,174,353,526
IMG-20dftyk0240_jpg.rf.a29a940e031c5688ae77b082d8fdea44.jpg,640,640,plant,334,313,640,637
IMG-20dftyk0240_jpg.rf.a29a940e031c5688ae77b082d8fdea44.jpg,640,640,plant,20,98,327,524
IMG-2023x-x-cbfvA0154_jpg.rf.a269668c62c930964ba5f731580121e2.jpg,640,640,weed,135,316,190,362
IMG-2023x-x-cbfvA0154_jpg.rf.a269668c62c930964ba5f731580121e2.jpg,640,640,weed,201,288,473,458
IMG-20afghm230711-WA0099_jpg.rf.a245fa86c607047c48739a363062fe7c.jpg,640,640,plant,18,1,639,640
IMG-20230711-WA0178-Copy_jpg.rf.a35224289c92e42a99e8db0b8221cde0.jpg,640,640,plant,104,208,491,350
IMG-ukusdfgngjytrdfghjkl-WA0098_jpg.rf.a3558eff31a3d845d025373d6c50b881.jpg,640,640,weed,65,36,622,608
IMG-20230711-WA0128-Copy_jpg.rf.a371a6b167e2dcfa2b76b291326b39d5.jpg,640,640,plant,162,226,527,388
